delivery_id,from_zone,to_zone,time_slot,traffic,weather,weight_kg,distance_km,actual_time_min
f835242b,ZoneA,ZoneB,Afternoon,Low,Foggy,20,50,140.22
e32960d9,ZoneA,ZoneB,Afternoon,Medium,Clear,1,2,3.82
87a95ff5,ZoneA,ZoneB,Afternoon,Medium,Clear,1,10,21.16
143d0201,ZoneA,ZoneB,Afternoon,Medium,Clear,1,20,39.65
dc2171d5,ZoneA,ZoneB,Afternoon,Medium,Clear,1,30,67.31
7abc1967,ZoneA,ZoneB,Afternoon,Medium,Clear,1,40,81.82
64873e7e,ZoneA,ZoneB,Afternoon,Medium,Clear,1,50,96.48
f80721f9,ZoneA,ZoneB,Afternoon,Medium,Clear,5,2,3.95
1637b139,ZoneA,ZoneB,Afternoon,Medium,Clear,5,10,20.46
5a96b378,ZoneA,ZoneB,Afternoon,Medium,Clear,5,20,37.96
83dfadcb,ZoneA,ZoneB,Afternoon,Medium,Clear,5,30,61.34
b18df3e8,ZoneA,ZoneB,Afternoon,Medium,Clear,5,40,86.55
3f6e8f43,ZoneA,ZoneB,Afternoon,Medium,Clear,5,50,92.13
bfa0520d,ZoneA,ZoneB,Afternoon,Medium,Clear,10,2,4.62
eea3ee97,ZoneA,ZoneB,Afternoon,Medium,Clear,10,10,21.63
471ac396,ZoneA,ZoneB,Afternoon,Medium,Clear,10,20,42.48
4f0c5ac0,ZoneA,ZoneB,Afternoon,Medium,Clear,10,30,66.04
d16dc45d,ZoneA,ZoneB,Afternoon,Medium,Clear,10,40,77.88
a422d5c1,ZoneA,ZoneB,Afternoon,Medium,Clear,10,50,113.6
e2518c6b,ZoneA,ZoneB,Afternoon,Medium,Clear,15,2,4.7
3528eede,ZoneA,ZoneB,Afternoon,Medium,Clear,15,10,23.53
dd6df76e,ZoneA,ZoneB,Afternoon,Medium,Clear,15,20,47.41
df24880d,ZoneA,ZoneB,Afternoon,Medium,Clear,15,30,64.05
9fa9236b,ZoneA,ZoneB,Afternoon,Medium,Clear,15,40,105.42
6bcb0e03,ZoneA,ZoneB,Afternoon,Medium,Clear,15,50,99.51
db69b5d2,ZoneA,ZoneB,Afternoon,Medium,Clear,20,2,4.52
e230a4b7,ZoneA,ZoneB,Afternoon,Medium,Clear,20,10,28.21
0bac2305,ZoneA,ZoneB,Afternoon,Medium,Clear,20,20,43.88
30a4646d,ZoneA,ZoneB,Afternoon,Medium,Clear,20,30,76.25
6e0b53bd,ZoneA,ZoneB,Afternoon,Medium,Clear,20,40,102.76
f64e3a10,ZoneA,ZoneB,Afternoon,Medium,Clear,20,50,125.13
823b4a59,ZoneA,ZoneB,Afternoon,Medium,Rainy,1,2,5.1
d17c4b33,ZoneA,ZoneB,Afternoon,Medium,Rainy,1,10,24.47
1bb3faad,ZoneA,ZoneB,Afternoon,Medium,Rainy,1,20,50.95
e6b6adeb,ZoneA,ZoneB,Afternoon,Medium,Rainy,1,30,73.12
67e38015,ZoneA,ZoneB,Afternoon,Medium,Rainy,1,40,93.86
c5f9b8bb,ZoneA,ZoneB,Afternoon,Medium,Rainy,1,50,87.14
77f6d9d7,ZoneA,ZoneB,Afternoon,Medium,Rainy,5,2,5.35
83173419,ZoneA,ZoneB,Afternoon,Medium,Rainy,5,10,24.65
ec5c5284,ZoneA,ZoneB,Afternoon,Medium,Rainy,5,20,57.28
1baa7cb3,ZoneA,ZoneB,Afternoon,Medium,Rainy,5,30,75.18
b1121656,ZoneA,ZoneB,Afternoon,Medium,Rainy,5,40,105.54
95694bec,ZoneA,ZoneB,Afternoon,Medium,Rainy,5,50,133.63
805b40f1,ZoneA,ZoneB,Afternoon,Medium,Rainy,10,2,5.38
4b45d2f4,ZoneA,ZoneB,Afternoon,Medium,Rainy,10,10,26.71
faafce2a,ZoneA,ZoneB,Afternoon,Medium,Rainy,10,20,46.14
e39d7684,ZoneA,ZoneB,Afternoon,Medium,Rainy,10,30,79.51
2c1ce5ac,ZoneA,ZoneB,Afternoon,Medium,Rainy,10,40,103.06
bc03a5a5,ZoneA,ZoneB,Afternoon,Medium,Rainy,10,50,116.06
0fc1c307,ZoneA,ZoneB,Afternoon,Medium,Rainy,15,2,4.64
fd47e3d3,ZoneA,ZoneB,Afternoon,Medium,Rainy,15,10,26.67
0e64ff91,ZoneA,ZoneB,Afternoon,Medium,Rainy,15,20,55.35
ca3d77c4,ZoneA,ZoneB,Afternoon,Medium,Rainy,15,30,88.45
f3e4009d,ZoneA,ZoneB,Afternoon,Medium,Rainy,15,40,118.96
425d6c1f,ZoneA,ZoneB,Afternoon,Medium,Rainy,15,50,145.26
4bc46d3b,ZoneA,ZoneB,Afternoon,Medium,Rainy,20,2,5.29
e2919e1e,ZoneA,ZoneB,Afternoon,Medium,Rainy,20,10,30.06
6f562450,ZoneA,ZoneB,Afternoon,Medium,Rainy,20,20,57.98
ee22764f,ZoneA,ZoneB,Afternoon,Medium,Rainy,20,30,87.74
d91d6817,ZoneA,ZoneB,Afternoon,Medium,Rainy,20,40,110.47
7a483315,ZoneA,ZoneB,Afternoon,Medium,Rainy,20,50,147.63
3674616b,ZoneA,ZoneB,Afternoon,Medium,Foggy,1,2,4.93
49afe034,ZoneA,ZoneB,Afternoon,Medium,Foggy,1,10,27.24
7c64a2a3,ZoneA,ZoneB,Afternoon,Medium,Foggy,1,20,53.82
c20eb640,ZoneA,ZoneB,Afternoon,Medium,Foggy,1,30,76.29
4dccf9fb,ZoneA,ZoneB,Afternoon,Medium,Foggy,1,40,102.43
72cd266b,ZoneA,ZoneB,Afternoon,Medium,Foggy,1,50,141.84
6cde1e6f,ZoneA,ZoneB,Afternoon,Medium,Foggy,5,2,4.96
9bd01e28,ZoneA,ZoneB,Afternoon,Medium,Foggy,5,10,28.9
ccf75956,ZoneA,ZoneB,Afternoon,Medium,Foggy,5,20,58.99
e338f773,ZoneA,ZoneB,Afternoon,Medium,Foggy,5,30,71.71
f7091745,ZoneA,ZoneB,Afternoon,Medium,Foggy,5,40,123.96
9f4d3962,ZoneA,ZoneB,Afternoon,Medium,Foggy,5,50,141.25
477e9306,ZoneA,ZoneB,Afternoon,Medium,Foggy,10,2,6.06
71a37604,ZoneA,ZoneB,Afternoon,Medium,Foggy,10,10,31.57
aecf384d,ZoneA,ZoneB,Afternoon,Medium,Foggy,10,20,55.22
df56df13,ZoneA,ZoneB,Afternoon,Medium,Foggy,10,30,89.32
f80c388e,ZoneA,ZoneB,Afternoon,Medium,Foggy,10,40,119.43
732d217e,ZoneA,ZoneB,Afternoon,Medium,Foggy,10,50,129.81
72be1f58,ZoneA,ZoneB,Afternoon,Medium,Foggy,15,2,5.84
ebd916b2,ZoneA,ZoneB,Afternoon,Medium,Foggy,15,10,28.8
64ff33c4,ZoneA,ZoneB,Afternoon,Medium,Foggy,15,20,56.4
62416b34,ZoneA,ZoneB,Afternoon,Medium,Foggy,15,30,82.2
6db9059a,ZoneA,ZoneB,Afternoon,Medium,Foggy,15,40,105.97
7e6877b1,ZoneA,ZoneB,Afternoon,Medium,Foggy,15,50,139.63
7f75e586,ZoneA,ZoneB,Afternoon,Medium,Foggy,20,2,6.54
d3bd42d3,ZoneA,ZoneB,Afternoon,Medium,Foggy,20,10,29.56
bbc30cd3,ZoneA,ZoneB,Afternoon,Medium,Foggy,20,20,51.52
57df61ee,ZoneA,ZoneB,Afternoon,Medium,Foggy,20,30,86.67
86cfef24,ZoneA,ZoneB,Afternoon,Medium,Foggy,20,40,143.11
3cdb95b5,ZoneA,ZoneB,Afternoon,Medium,Foggy,20,50,158.49
44add365,ZoneA,ZoneB,Afternoon,High,Clear,1,2,5.47
c4c4d4d0,ZoneA,ZoneB,Afternoon,High,Clear,1,10,20.15
32385f56,ZoneA,ZoneB,Afternoon,High,Clear,1,20,52.53
1e49648d,ZoneA,ZoneB,Afternoon,High,Clear,1,30,92.38
e2a1cb02,ZoneA,ZoneB,Afternoon,High,Clear,1,40,110.66
1dfde05f,ZoneA,ZoneB,Afternoon,High,Clear,1,50,134.57
7c903ae2,ZoneA,ZoneB,Afternoon,High,Clear,5,2,5.42
02cde1a6,ZoneA,ZoneB,Afternoon,High,Clear,5,10,26.16
375d2529,ZoneA,ZoneB,Afternoon,High,Clear,5,20,53.54
a028c18d,ZoneA,ZoneB,Afternoon,High,Clear,5,30,76.06
d7f34f9c,ZoneA,ZoneB,Afternoon,High,Clear,5,40,105.53
0d95e2e8,ZoneA,ZoneB,Afternoon,High,Clear,5,50,150.02
6066f315,ZoneA,ZoneB,Afternoon,High,Clear,10,2,5.67
774efe72,ZoneA,ZoneB,Afternoon,High,Clear,10,10,31.97
19d2a75e,ZoneA,ZoneB,Afternoon,High,Clear,10,20,54.04
01e9d1da,ZoneA,ZoneB,Afternoon,High,Clear,10,30,75.99
ed6034a6,ZoneA,ZoneB,Afternoon,High,Clear,10,40,109.51
cc5a9570,ZoneA,ZoneB,Afternoon,High,Clear,10,50,134.42
c12d8182,ZoneA,ZoneB,Afternoon,High,Clear,15,2,6.66
9e47f1b0,ZoneA,ZoneB,Afternoon,High,Clear,15,10,26.91
25b7cbf6,ZoneA,ZoneB,Afternoon,High,Clear,15,20,63.94
702d7466,ZoneA,ZoneB,Afternoon,High,Clear,15,30,96.77
da657a15,ZoneA,ZoneB,Afternoon,High,Clear,15,40,115.0
3899ab48,ZoneA,ZoneB,Afternoon,High,Clear,15,50,163.0
06a35b3e,ZoneA,ZoneB,Afternoon,High,Clear,20,2,6.87
3348011d,ZoneA,ZoneB,Afternoon,High,Clear,20,10,29.77
a01fbb3d,ZoneA,ZoneB,Afternoon,High,Clear,20,20,64.6
428ea1eb,ZoneA,ZoneB,Afternoon,High,Clear,20,30,93.29
04b3c82a,ZoneA,ZoneB,Afternoon,High,Clear,20,40,134.06
cd7634c1,ZoneA,ZoneB,Afternoon,High,Clear,20,50,162.76
f5217eb1,ZoneA,ZoneB,Afternoon,High,Rainy,1,2,5.69
55665877,ZoneA,ZoneB,Afternoon,High,Rainy,1,10,26.3
11ce3452,ZoneA,ZoneB,Afternoon,High,Rainy,1,20,70.99
5056de6f,ZoneA,ZoneB,Afternoon,High,Rainy,1,30,97.41
292ef908,ZoneA,ZoneB,Afternoon,High,Rainy,1,40,109.12
87e5517e,ZoneA,ZoneB,Afternoon,High,Rainy,1,50,143.57
ffbbd369,ZoneA,ZoneB,Afternoon,High,Rainy,5,2,6.87
794fa825,ZoneA,ZoneB,Afternoon,High,Rainy,5,10,34.24
83bba610,ZoneA,ZoneB,Afternoon,High,Rainy,5,20,59.43
2c3b1433,ZoneA,ZoneB,Afternoon,High,Rainy,5,30,89.98
0881d756,ZoneA,ZoneB,Afternoon,High,Rainy,5,40,126.22
77f0db4b,ZoneA,ZoneB,Afternoon,High,Rainy,5,50,159.71
b91b778f,ZoneA,ZoneB,Afternoon,High,Rainy,10,2,6.29
ef662b8d,ZoneA,ZoneB,Afternoon,High,Rainy,10,10,34.9
a1dd50da,ZoneA,ZoneB,Afternoon,High,Rainy,10,20,64.84
3b845aa4,ZoneA,ZoneB,Afternoon,High,Rainy,10,30,104.41
8c808a96,ZoneA,ZoneB,Afternoon,High,Rainy,10,40,141.93
6183bbab,ZoneA,ZoneB,Afternoon,High,Rainy,10,50,175.89
c3322d68,ZoneA,ZoneB,Afternoon,High,Rainy,15,2,7.61
47905b02,ZoneA,ZoneB,Afternoon,High,Rainy,15,10,42.09
6e34e24c,ZoneA,ZoneB,Afternoon,High,Rainy,15,20,77.0
c682aae4,ZoneA,ZoneB,Afternoon,High,Rainy,15,30,100.47
4ecadf3f,ZoneA,ZoneB,Afternoon,High,Rainy,15,40,165.74
50579c15,ZoneA,ZoneB,Afternoon,High,Rainy,15,50,169.19
79da4dab,ZoneA,ZoneB,Afternoon,High,Rainy,20,2,8.22
ec9b04a8,ZoneA,ZoneB,Afternoon,High,Rainy,20,10,37.63
e4c139dd,ZoneA,ZoneB,Afternoon,High,Rainy,20,20,68.59
ae50685e,ZoneA,ZoneB,Afternoon,High,Rainy,20,30,120.87
a29256f6,ZoneA,ZoneB,Afternoon,High,Rainy,20,40,140.99
1b786226,ZoneA,ZoneB,Afternoon,High,Rainy,20,50,170.71
15834bc3,ZoneA,ZoneB,Afternoon,High,Foggy,1,2,6.31
f8ca0fec,ZoneA,ZoneB,Afternoon,High,Foggy,1,10,30.97
08d6ea48,ZoneA,ZoneB,Afternoon,High,Foggy,1,20,60.61
c226cffd,ZoneA,ZoneB,Afternoon,High,Foggy,1,30,107.07
d06b04a9,ZoneA,ZoneB,Afternoon,High,Foggy,1,40,121.09
0dcaf908,ZoneA,ZoneB,Afternoon,High,Foggy,1,50,145.57
3ebbd550,ZoneA,ZoneB,Afternoon,High,Foggy,5,2,6.64
9dbf2334,ZoneA,ZoneB,Afternoon,High,Foggy,5,10,32.15
bb7e641f,ZoneA,ZoneB,Afternoon,High,Foggy,5,20,72.1
b5bf8da7,ZoneA,ZoneB,Afternoon,High,Foggy,5,30,99.44
56a81d58,ZoneA,ZoneB,Afternoon,High,Foggy,5,40,143.76
d2a9b7ee,ZoneA,ZoneB,Afternoon,High,Foggy,5,50,179.0
004040b8,ZoneA,ZoneB,Afternoon,High,Foggy,10,2,8.75
fc0f2713,ZoneA,ZoneB,Afternoon,High,Foggy,10,10,31.76
e0bf576f,ZoneA,ZoneB,Afternoon,High,Foggy,10,20,81.07
bb75d50e,ZoneA,ZoneB,Afternoon,High,Foggy,10,30,110.0
0f745239,ZoneA,ZoneB,Afternoon,High,Foggy,10,40,149.57
ac95d157,ZoneA,ZoneB,Afternoon,High,Foggy,10,50,192.61
1ca2c8bb,ZoneA,ZoneB,Afternoon,High,Foggy,15,2,6.55
4a813f8e,ZoneA,ZoneB,Afternoon,High,Foggy,15,10,41.49
bf352ec6,ZoneA,ZoneB,Afternoon,High,Foggy,15,20,83.71
1ed7d9d3,ZoneA,ZoneB,Afternoon,High,Foggy,15,30,119.7
307f67d4,ZoneA,ZoneB,Afternoon,High,Foggy,15,40,156.88
9de54dd8,ZoneA,ZoneB,Afternoon,High,Foggy,15,50,175.05
17e569ae,ZoneA,ZoneB,Afternoon,High,Foggy,20,2,8.4
4c2ba162,ZoneA,ZoneB,Afternoon,High,Foggy,20,10,45.61
01bf451d,ZoneA,ZoneB,Afternoon,High,Foggy,20,20,94.64
164c3639,ZoneA,ZoneB,Afternoon,High,Foggy,20,30,129.57
54223dd2,ZoneA,ZoneB,Afternoon,High,Foggy,20,40,148.11
07ad9831,ZoneA,ZoneB,Afternoon,High,Foggy,20,50,190.29
5b9496db,ZoneA,ZoneB,Evening,Low,Clear,1,2,3.42
d2eb90d3,ZoneA,ZoneB,Evening,Low,Clear,1,10,17.54
a97f204a,ZoneA,ZoneB,Evening,Low,Clear,1,20,35.93
9bd5d791,ZoneA,ZoneB,Evening,Low,Clear,1,30,64.24
83b99ce4,ZoneA,ZoneB,Evening,Low,Clear,1,40,61.52
71d5554b,ZoneA,ZoneB,Evening,Low,Clear,1,50,93.6
ffecacfb,ZoneA,ZoneB,Evening,Low,Clear,5,2,3.87
684471a2,ZoneA,ZoneB,Evening,Low,Clear,5,10,16.72
059cf19c,ZoneA,ZoneB,Evening,Low,Clear,5,20,38.9
09d93bc9,ZoneA,ZoneB,Evening,Low,Clear,5,30,59.08
822f94ad,ZoneA,ZoneB,Evening,Low,Clear,5,40,80.21
07f4ed34,ZoneA,ZoneB,Evening,Low,Clear,5,50,101.62
5cb02306,ZoneA,ZoneB,Evening,Low,Clear,10,2,4.04
f87719d2,ZoneA,ZoneB,Evening,Low,Clear,10,10,19.69
d21b2055,ZoneA,ZoneB,Evening,Low,Clear,10,20,44.8
b6427854,ZoneA,ZoneB,Evening,Low,Clear,10,30,59.07
44a1bb0c,ZoneA,ZoneB,Evening,Low,Clear,10,40,67.3
51f58119,ZoneA,ZoneB,Evening,Low,Clear,10,50,96.34
fa79058c,ZoneA,ZoneB,Evening,Low,Clear,15,2,4.31
d44d1fb0,ZoneA,ZoneB,Evening,Low,Clear,15,10,22.82
d4c39477,ZoneA,ZoneB,Evening,Low,Clear,15,20,38.5
9b1973a7,ZoneA,ZoneB,Evening,Low,Clear,15,30,61.7
1be738e4,ZoneA,ZoneB,Evening,Low,Clear,15,40,80.09
97fdcb17,ZoneA,ZoneB,Evening,Low,Clear,15,50,103.72
021b61b1,ZoneA,ZoneB,Evening,Low,Clear,20,2,4.65
3d239f39,ZoneA,ZoneB,Evening,Low,Clear,20,10,18.77
c8fb0050,ZoneA,ZoneB,Evening,Low,Clear,20,20,36.6
c4ffbf7b,ZoneA,ZoneB,Evening,Low,Clear,20,30,72.6
c7409285,ZoneA,ZoneB,Evening,Low,Clear,20,40,78.86
508658d5,ZoneA,ZoneB,Evening,Low,Clear,20,50,124.85
26c9354a,ZoneA,ZoneB,Evening,Low,Rainy,1,2,4.47
27a93140,ZoneA,ZoneB,Evening,Low,Rainy,1,10,22.04
61366669,ZoneA,ZoneB,Evening,Low,Rainy,1,20,40.93
6629ea15,ZoneA,ZoneB,Evening,Low,Rainy,1,30,70.03
b57e7775,ZoneA,ZoneB,Evening,Low,Rainy,1,40,89.65
3486ca97,ZoneA,ZoneB,Evening,Low,Rainy,1,50,111.79
2cb4aecc,ZoneA,ZoneB,Evening,Low,Rainy,5,2,4.79
0ebf4df8,ZoneA,ZoneB,Evening,Low,Rainy,5,10,23.78
fa9d2b8f,ZoneA,ZoneB,Evening,Low,Rainy,5,20,46.29
5048ec5d,ZoneA,ZoneB,Evening,Low,Rainy,5,30,71.68
3eb22706,ZoneA,ZoneB,Evening,Low,Rainy,5,40,93.38
3d37e0e9,ZoneA,ZoneB,Evening,Low,Rainy,5,50,114.17
876e6c7d,ZoneA,ZoneB,Evening,Low,Rainy,10,2,4.65
a80254b6,ZoneA,ZoneB,Evening,Low,Rainy,10,10,27.25
33bf6598,ZoneA,ZoneB,Evening,Low,Rainy,10,20,44.58
6c3161fc,ZoneA,ZoneB,Evening,Low,Rainy,10,30,69.14
e6f27eed,ZoneA,ZoneB,Evening,Low,Rainy,10,40,93.27
1394952c,ZoneA,ZoneB,Evening,Low,Rainy,10,50,124.82
cc56961f,ZoneA,ZoneB,Evening,Low,Rainy,15,2,5.26
e979d92c,ZoneA,ZoneB,Evening,Low,Rainy,15,10,24.19
2105dbd8,ZoneA,ZoneB,Evening,Low,Rainy,15,20,50.39
e8982584,ZoneA,ZoneB,Evening,Low,Rainy,15,30,65.96
78581113,ZoneA,ZoneB,Evening,Low,Rainy,15,40,110.34
cf697082,ZoneA,ZoneB,Evening,Low,Rainy,15,50,126.17
06c4d5f4,ZoneA,ZoneB,Evening,Low,Rainy,20,2,4.96
3ea4a53c,ZoneA,ZoneB,Evening,Low,Rainy,20,10,26.45
17852fac,ZoneA,ZoneB,Evening,Low,Rainy,20,20,56.34
4feb4078,ZoneA,ZoneB,Evening,Low,Rainy,20,30,79.77
1fd38113,ZoneA,ZoneB,Evening,Low,Rainy,20,40,114.86
804c1992,ZoneA,ZoneB,Evening,Low,Rainy,20,50,117.86
d090b728,ZoneA,ZoneB,Evening,Low,Foggy,1,2,4.84
eaf4f5c8,ZoneA,ZoneB,Evening,Low,Foggy,1,10,22.01
5cec7329,ZoneA,ZoneB,Evening,Low,Foggy,1,20,42.35
0eaa0eb9,ZoneA,ZoneB,Evening,Low,Foggy,1,30,56.68
911bd3ef,ZoneA,ZoneB,Evening,Low,Foggy,1,40,103.11
4cb73a35,ZoneA,ZoneB,Evening,Low,Foggy,1,50,104.71
32d4ac5c,ZoneA,ZoneB,Evening,Low,Foggy,5,2,4.63
3fb09675,ZoneA,ZoneB,Evening,Low,Foggy,5,10,29.47
bf51b880,ZoneA,ZoneB,Evening,Low,Foggy,5,20,52.34
1d34f101,ZoneA,ZoneB,Evening,Low,Foggy,5,30,83.48
b146b3db,ZoneA,ZoneB,Evening,Low,Foggy,5,40,97.78
f39ab4f1,ZoneA,ZoneB,Evening,Low,Foggy,5,50,124.08
3ad83a37,ZoneA,ZoneB,Evening,Low,Foggy,10,2,5.15
b3530d9a,ZoneA,ZoneB,Evening,Low,Foggy,10,10,24.53
37f33313,ZoneA,ZoneB,Evening,Low,Foggy,10,20,46.74
2d2b4ade,ZoneA,ZoneB,Evening,Low,Foggy,10,30,73.82
28c380ef,ZoneA,ZoneB,Evening,Low,Foggy,10,40,110.92
e3b6affd,ZoneA,ZoneB,Evening,Low,Foggy,10,50,130.17
cedb11a9,ZoneA,ZoneB,Evening,Low,Foggy,15,2,5.49
642633c6,ZoneA,ZoneB,Evening,Low,Foggy,15,10,22.78
0e4240a2,ZoneA,ZoneB,Evening,Low,Foggy,15,20,46.47
24faa4bb,ZoneA,ZoneB,Evening,Low,Foggy,15,30,76.8
ea3cf70c,ZoneA,ZoneB,Evening,Low,Foggy,15,40,116.62
4172ff57,ZoneA,ZoneB,Evening,Low,Foggy,15,50,135.67
ea4da934,ZoneA,ZoneB,Evening,Low,Foggy,20,2,6.27
74adf854,ZoneA,ZoneB,Evening,Low,Foggy,20,10,27.61
2060c0b4,ZoneA,ZoneB,Evening,Low,Foggy,20,20,58.01
ac42e7a6,ZoneA,ZoneB,Evening,Low,Foggy,20,30,94.39
0caf6fce,ZoneA,ZoneB,Evening,Low,Foggy,20,40,118.53
bea40ad2,ZoneA,ZoneB,Evening,Low,Foggy,20,50,130.19
409b2559,ZoneA,ZoneB,Evening,Medium,Clear,1,2,4.26
170bc730,ZoneA,ZoneB,Evening,Medium,Clear,1,10,22.15
d65f605c,ZoneA,ZoneB,Evening,Medium,Clear,1,20,38.14
f8f163d8,ZoneA,ZoneB,Evening,Medium,Clear,1,30,61.73
7b52f23d,ZoneA,ZoneB,Evening,Medium,Clear,1,40,76.22
1d139747,ZoneA,ZoneB,Evening,Medium,Clear,1,50,100.66
eff2bc24,ZoneA,ZoneB,Evening,Medium,Clear,5,2,4.14
acce87ff,ZoneA,ZoneB,Evening,Medium,Clear,5,10,23.82
b0dde1cb,ZoneA,ZoneB,Evening,Medium,Clear,5,20,41.42
7f03321a,ZoneA,ZoneB,Evening,Medium,Clear,5,30,55.63
81300b46,ZoneA,ZoneB,Evening,Medium,Clear,5,40,84.23
ed5bfcfb,ZoneA,ZoneB,Evening,Medium,Clear,5,50,104.37
8fc02746,ZoneA,ZoneB,Evening,Medium,Clear,10,2,4.65
17065440,ZoneA,ZoneB,Evening,Medium,Clear,10,10,19.08
31bf6449,ZoneA,ZoneB,Evening,Medium,Clear,10,20,42.31
96a37944,ZoneA,ZoneB,Evening,Medium,Clear,10,30,63.56
d994ecd4,ZoneA,ZoneB,Evening,Medium,Clear,10,40,85.41
6eb71687,ZoneA,ZoneB,Evening,Medium,Clear,10,50,99.61
99073b7c,ZoneA,ZoneB,Evening,Medium,Clear,15,2,4.57
da233bd2,ZoneA,ZoneB,Evening,Medium,Clear,15,10,24.52
80626c43,ZoneA,ZoneB,Evening,Medium,Clear,15,20,40.6
64d57ae4,ZoneA,ZoneB,Evening,Medium,Clear,15,30,66.46
a900aaac,ZoneA,ZoneB,Evening,Medium,Clear,15,40,92.32
7235043f,ZoneA,ZoneB,Evening,Medium,Clear,15,50,111.12
6ef3cc87,ZoneA,ZoneB,Evening,Medium,Clear,20,2,4.73
ec0ab1db,ZoneA,ZoneB,Evening,Medium,Clear,20,10,26.27
e29376bd,ZoneA,ZoneB,Evening,Medium,Clear,20,20,40.92
7c84d9cb,ZoneA,ZoneB,Evening,Medium,Clear,20,30,71.59
3a6f348f,ZoneA,ZoneB,Evening,Medium,Clear,20,40,98.11
3cda4dee,ZoneA,ZoneB,Evening,Medium,Clear,20,50,111.18
254b5602,ZoneA,ZoneB,Evening,Medium,Rainy,1,2,4.5
b0b590d8,ZoneA,ZoneB,Evening,Medium,Rainy,1,10,23.97
a926b56b,ZoneA,ZoneB,Evening,Medium,Rainy,1,20,38.34
d4a7ee8b,ZoneA,ZoneB,Evening,Medium,Rainy,1,30,69.82
0281a60d,ZoneA,ZoneB,Evening,Medium,Rainy,1,40,87.82
9321a0a0,ZoneA,ZoneB,Evening,Medium,Rainy,1,50,121.51
903cc783,ZoneA,ZoneB,Evening,Medium,Rainy,5,2,5.5
6dc1be1b,ZoneA,ZoneB,Evening,Medium,Rainy,5,10,22.84
a61c59c8,ZoneA,ZoneB,Evening,Medium,Rainy,5,20,49.1
f076e58b,ZoneA,ZoneB,Evening,Medium,Rainy,5,30,77.35
b43a01da,ZoneA,ZoneB,Evening,Medium,Rainy,5,40,100.64
f8d755e3,ZoneA,ZoneB,Evening,Medium,Rainy,5,50,121.19
4e604f49,ZoneA,ZoneB,Evening,Medium,Rainy,10,2,4.73
0c8927e0,ZoneA,ZoneB,Evening,Medium,Rainy,10,10,27.19
f5ff8678,ZoneA,ZoneB,Evening,Medium,Rainy,10,20,42.56
3b0953a5,ZoneA,ZoneB,Evening,Medium,Rainy,10,30,71.83
d1b26df6,ZoneA,ZoneB,Evening,Medium,Rainy,10,40,96.66
dd7c8d0b,ZoneA,ZoneB,Evening,Medium,Rainy,10,50,149.69
b301f7db,ZoneA,ZoneB,Evening,Medium,Rainy,15,2,5.51
6b664ac2,ZoneA,ZoneB,Evening,Medium,Rainy,15,10,26.59
fe4742ad,ZoneA,ZoneB,Evening,Medium,Rainy,15,20,55.31
67835542,ZoneA,ZoneB,Evening,Medium,Rainy,15,30,88.06
898e7cd7,ZoneA,ZoneB,Evening,Medium,Rainy,15,40,116.5
05548ba9,ZoneA,ZoneB,Evening,Medium,Rainy,15,50,134.66
94ee2342,ZoneA,ZoneB,Evening,Medium,Rainy,20,2,6.02
be557a0d,ZoneA,ZoneB,Evening,Medium,Rainy,20,10,28.63
f7fe464d,ZoneA,ZoneB,Evening,Medium,Rainy,20,20,57.77
e2b13ab0,ZoneA,ZoneB,Evening,Medium,Rainy,20,30,101.01
5b5f70a2,ZoneA,ZoneB,Evening,Medium,Rainy,20,40,119.55
425f2974,ZoneA,ZoneB,Evening,Medium,Rainy,20,50,137.04
fbc7bf1d,ZoneA,ZoneB,Evening,Medium,Foggy,1,2,5.11
c9259d04,ZoneA,ZoneB,Evening,Medium,Foggy,1,10,26.21
e79112a5,ZoneA,ZoneB,Evening,Medium,Foggy,1,20,57.98
72f0c292,ZoneA,ZoneB,Evening,Medium,Foggy,1,30,78.9
567037c6,ZoneA,ZoneB,Evening,Medium,Foggy,1,40,91.28
6dc736ba,ZoneA,ZoneB,Evening,Medium,Foggy,1,50,127.21
eb3ef352,ZoneA,ZoneB,Evening,Medium,Foggy,5,2,5.41
d327a56a,ZoneA,ZoneB,Evening,Medium,Foggy,5,10,26.99
5253d642,ZoneA,ZoneB,Evening,Medium,Foggy,5,20,53.19
d61c7312,ZoneA,ZoneB,Evening,Medium,Foggy,5,30,90.77
28bb85fa,ZoneA,ZoneB,Evening,Medium,Foggy,5,40,116.93
856477a7,ZoneA,ZoneB,Evening,Medium,Foggy,5,50,154.06
f11c2fef,ZoneA,ZoneB,Evening,Medium,Foggy,10,2,5.52
b9899305,ZoneA,ZoneB,Evening,Medium,Foggy,10,10,28.98
a18cae0c,ZoneA,ZoneB,Evening,Medium,Foggy,10,20,60.07
58ac399f,ZoneA,ZoneB,Evening,Medium,Foggy,10,30,88.57
407aba88,ZoneA,ZoneB,Evening,Medium,Foggy,10,40,105.56
451964d7,ZoneA,ZoneB,Evening,Medium,Foggy,10,50,146.78
f7e899db,ZoneA,ZoneB,Evening,Medium,Foggy,15,2,5.95
4fee39f6,ZoneA,ZoneB,Evening,Medium,Foggy,15,10,32.43
fa02321b,ZoneA,ZoneB,Evening,Medium,Foggy,15,20,62.77
acf1ffe0,ZoneA,ZoneB,Evening,Medium,Foggy,15,30,91.88
9253e54e,ZoneA,ZoneB,Evening,Medium,Foggy,15,40,115.62
